0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,Target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.36678695678711,0.0,0.0,0.0,34.39310836791992,0.0,0.0,72.44863891601562,0.0,121.8672866821289,2.8887171745300293,143.8272247314453,23.912485122680664,156.06219482421875,38.772274017333984,0.0,0.0,0.0,0.0,20.84711456298828,73.771240234375,0.0,52.490726470947266,91.3092269897461,22.312612533569336,112.756591796875,0.0,13.108868598937988,65.04219055175781,0.0,105.6666488647461,284.07501220703125,0.0,93.77002716064453,56.843238830566406,0.0,0.0,94.02007293701172,240.60157775878906,36.92799377441406,91.28765106201172,269.8004150390625,0.0,95.78097534179688,295.38787841796875,139.7930908203125,51.5938606262207,64.57842254638672,83.86528778076172,40.90081024169922,4.412459850311279,40.35291290283203,21.11842918395996,137.4149627685547,51.969749450683594,2.895169496536255,0.0,97.60891723632812,14.459712982177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.25898742675781,0.0,19.445878982543945,0.0,0.0,0.0,0.0,7.791460037231445,0.0,0.0,0.0,0.0,0.0,0.0,16.738245010375977,0.0,48.3886604309082,0.0,110.22648620605469,0.0,114.56488800048828,40.58894729614258,0.0,0.0,0.0,0.0,23.884260177612305,91.48699951171875,0.0,70.63169860839844,42.91546630859375,20.50543212890625,47.036827087402344,0.0,0.0,46.41105651855469,0.0,95.8708267211914,294.5797119140625,0.0,101.81475830078125,73.439453125,0.0,0.0,89.21187591552734,256.277587890625,63.29867935180664,93.37117767333984,218.00709533691406,0.0,40.45668411254883,222.6801300048828,54.018341064453125,26.057781219482422,16.946762084960938,35.14746856689453,45.82406997680664,0.0,12.76077651977539,52.00259780883789,143.2814178466797,22.757495880126953,0.0,0.0,59.61791229248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.0046501159668,0.0,22.49995231628418,0.0,0.0,0.0,0.0,1.4384393692016602,0.0,0.0,0.0,0.0,0.0,0.0,17.008228302001953,0.0,55.45993423461914,0.0,128.17886352539062,7.023662090301514,125.51619720458984,42.91764450073242,0.0,0.0,0.0,0.0,25.039060592651367,86.20858001708984,0.0,68.71713256835938,50.89006805419922,28.738651275634766,45.8680534362793,0.0,0.0,35.69839096069336,0.0,101.20293426513672,286.1544494628906,0.0,94.85763549804688,82.44842529296875,0.0,0.0,96.58619689941406,254.72674560546875,61.65388107299805,92.82401275634766,221.05638122558594,0.0,49.418235778808594,227.07601928710938,65.53912353515625,22.604726791381836,6.54928731918335,43.08316421508789,46.56365203857422,0.0,26.131977081298828,52.64927673339844,154.08505249023438,31.09967041015625,1.2573987245559692,0.0,66.80964660644531,12.714786529541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59.23592758178711,0.0,0.0,0.0,0.0,0.0,0.0,12.83941650390625,0.0,0.0,7.759253978729248,5.7208051681518555,0.0,0.0,25.00995635986328,0.0,109.29410552978516,0.0,143.35696411132812,18.492948532104492,139.39915466308594,58.26236343383789,0.0,0.0,0.0,0.0,39.63151168823242,103.46674346923828,0.0,69.79354858398438,61.48258590698242,19.836654663085938,68.85607147216797,0.0,34.20066452026367,77.74456787109375,25.555437088012695,103.0051498413086,267.1881103515625,0.0,122.76667785644531,107.2105712890625,0.0,0.0,96.55482482910156,238.82814025878906,70.11225128173828,96.66807556152344,224.6197967529297,0.0,51.55021667480469,242.5628662109375,66.14990234375,38.00016784667969,53.708194732666016,90.40699005126953,44.9416618347168,33.24541091918945,59.04005813598633,49.6033821105957,119.91212463378906,23.229915618896484,7.297678470611572,0.0,37.821468353271484,12.451595306396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480502605438232,0.0,52.2760009765625,0.0002632737159729004,118.44754028320312,38.08958435058594,136.1339111328125,37.83869171142578,0.0,0.0,0.0,0.0,0.0,40.873600006103516,0.0,36.774627685546875,70.41790008544922,30.3304386138916,80.84893035888672,3.4149727821350098,0.0,27.26861000061035,0.0,100.81573486328125,259.5097961425781,0.0,44.4775505065918,57.67168426513672,0.0,0.0,93.44175720214844,219.3173828125,19.202281951904297,102.2599868774414,263.1314392089844,0.0,97.39019775390625,275.0876770019531,124.53929901123047,52.21453857421875,17.359630584716797,56.16236114501953,47.081600189208984,0.0,14.651758193969727,36.63054656982422,136.80335998535156,74.54348754882812,0.0,0.0,96.89790344238281,6.7660698890686035,0.0,0.0,0.09820148348808289,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2015464305877686,0.0,0.5854344367980957,4.518256664276123,47.50055694580078,0.0,0.0,40.75126266479492,0.0,87.24583435058594,81.9491958618164,80.06719970703125,56.69814682006836,36.5196533203125,0.0,0.0,0.0,0.0,0.0,0.0,40.50020980834961,8.326473236083984,41.61375427246094,25.401845932006836,0.0,0.0,0.0,36.09049606323242,0.0,0.0,42.029029846191406,71.13198852539062,0.0,19.271150588989258,28.044967651367188,0.0,0.0,31.79663848876953,58.751319885253906,19.546560287475586,0.0,19.287677764892578,0.0,13.634477615356445,0.0,0.0,43.79611587524414,39.50170135498047,0.0,23.24327278137207,20.995447158813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.582216262817383,0.0,0.0,13.469513893127441,0.0,0.0,0.0,26.404695510864258,0.0,98.87439727783203,176.94146728515625,132.3402557373047,236.5499267578125,117.7471694946289,0.0,0.0,0.0,12.613431930541992,0.0,29.59239959716797,110.12924194335938,0.0,127.58930969238281,87.26525115966797,0.0,35.28843307495117,26.699594497680664,0.0,31.010108947753906,27.75010108947754,0.0,0.0,16.354503631591797,61.58868408203125,29.811351776123047,0.0,0.0,0.0,0.0,53.172725677490234,0.0,17.7537899017334,24.75323486328125,50.27820587158203,49.78015899658203,71.93927764892578,11.821235656738281,64.73944091796875,26.362873077392578,25.58806800842285,41.583885192871094,43.408634185791016,26.272356033325195,54.239044189453125,51.279335021972656,28.238765716552734,0.0,86.273681640625,17.68326187133789,4.178552627563477,13.121740341186523,31.260713577270508,3.847086191177368,0.0,0.0,0.0,1
43.7156982421875,45.123626708984375,49.120460510253906,60.30926513671875,49.37092208862305,10.602583885192871,5.49721622467041,58.20592498779297,15.965720176696777,55.76780700683594,0.0,0.0,54.93309783935547,43.39464569091797,66.10931396484375,3.2205371856689453,58.0550651550293,14.546747207641602,100.70683288574219,22.747093200683594,91.49897766113281,60.24188995361328,65.22024536132812,0.0,10.58285140991211,64.81781768798828,62.32353973388672,134.5281982421875,0.0,103.0194320678711,70.79774475097656,53.62466812133789,109.89855194091797,27.439722061157227,38.852054595947266,95.56808471679688,79.40020751953125,54.43690490722656,148.73731994628906,0.0,174.1708984375,50.11542892456055,18.48611831665039,66.92301177978516,60.536075592041016,144.77294921875,125.33599090576172,41.81401062011719,122.13756561279297,10.172895431518555,62.923866271972656,92.2956771850586,96.92585754394531,28.84169578552246,187.76083374023438,79.39654541015625,50.54027557373047,159.48268127441406,65.50047302246094,45.372901916503906,117.62358856201172,132.59573364257812,30.711257934570312,2.1438913345336914,105.83198547363281,58.91354751586914,66.59678649902344,58.23884582519531,91.66635131835938,72.66120147705078,29.46547508239746,90.57813262939453,80.21696472167969,1
64.14379119873047,51.95930862426758,48.88535690307617,57.826026916503906,53.493404388427734,27.102643966674805,21.550369262695312,50.34510040283203,22.70726776123047,81.32958984375,16.59916877746582,35.895835876464844,38.60193634033203,33.44601058959961,52.39322280883789,55.844696044921875,114.49983978271484,13.969582557678223,117.25906372070312,29.639575958251953,95.85246276855469,20.479093551635742,53.552520751953125,23.13418197631836,24.992645263671875,56.94724655151367,52.90443420410156,117.15340423583984,5.52310848236084,84.87460327148438,99.28157806396484,38.41670227050781,108.32222747802734,21.540058135986328,49.3257942199707,80.08406829833984,63.94688034057617,81.86196899414062,143.5275115966797,22.83316421508789,123.52117156982422,35.700313568115234,25.644716262817383,5.49822998046875,81.49322509765625,155.5401153564453,104.8731460571289,51.34965133666992,143.43882751464844,12.132651329040527,113.40031433105469,130.8739471435547,137.13790893554688,75.01454162597656,125.74974060058594,78.0804443359375,82.54563903808594,128.31771850585938,57.725677490234375,45.93416213989258,128.59054565429688,159.57916259765625,58.648128509521484,50.94584274291992,152.33624267578125,75.3497085571289,65.17353057861328,28.88013458251953,45.56993865966797,30.499134063720703,13.7774658203125,78.36766052246094,69.08170318603516,1
40.898128509521484,40.99049758911133,46.264713287353516,53.30133819580078,42.096492767333984,18.472570419311523,7.298940181732178,32.859825134277344,13.263602256774902,42.50212478637695,0.0,0.0,51.05533981323242,31.275848388671875,46.41925811767578,2.42935848236084,43.60836410522461,33.42076873779297,92.04512023925781,47.97382354736328,102.50592803955078,48.28927230834961,49.49671936035156,0.35720372200012207,11.949684143066406,62.65575408935547,54.200172424316406,134.90606689453125,0.0,111.05204010009766,85.16465759277344,50.46723937988281,125.3089828491211,27.62547492980957,33.91531753540039,90.3902816772461,67.97439575195312,63.9507942199707,190.109130859375,7.433286190032959,164.83660888671875,52.97230529785156,7.823867321014404,54.72256088256836,74.98983764648438,190.2540740966797,123.0774154663086,54.18891525268555,134.29966735839844,19.340431213378906,71.00585174560547,116.8980484008789,109.41404724121094,41.34004592895508,165.47584533691406,81.45166015625,67.98369598388672,141.7083740234375,60.69676971435547,64.27323150634766,128.90896606445312,117.80445098876953,37.53860855102539,0.0,102.8053207397461,61.787452697753906,51.260108947753906,59.12588119506836,69.34304809570312,68.60797119140625,13.148472785949707,80.62188720703125,75.158203125,1
